asset_id;tipo_asset;area_geografica;eta_anni;temperatura_media;vibrazione_indice;carico_pct;umidita_media;manutenzioni_ultimi_5anni;giorni_da_ultima_manutenzione;criticita_utenza;guasto_entro_30gg
AST-01901;turbina_eolica;Centro;18;35,2;0,78;65,5;72,9;3;214;standard;0
AST-01902;linea_AT;Nord;16;50,9;2,09;70,8;50,3;6;193;standard;0
AST-01903;cabina_primaria;Sud;22;50,7;2,26;48,2;52,5;1;245;critica;0
AST-01904;turbina_eolica;Nord;12;33,7;2,91;75,5;63,3;2;225;critica;0
AST-01905;trasformatore;Centro;22;34,7;0,93;59,1;49,0;3;384;standard;0
AST-01906;trasformatore;Centro;19;46,8;1,61;71,6;77,5;4;109;standard;0
AST-01907;linea_AT;Centro;13;50,8;0,95;56,0;44,4;6;238;critica;0
AST-01908;trasformatore;Nord;14;23,9;0,61;86,9;62,0;7;97;alta;0
AST-01909;cabina_primaria;Sud;25;44,5;3,49;85,2;51,5;3;555;standard;0
AST-01910;linea_AT;Isole;35;22,2;3,33;49,1;64,2;2;479;alta;1
AST-01911;turbina_eolica;Nord;19;37,1;0,39;77,4;55,0;3;183;standard;0
AST-01912;linea_AT;Nord;21;51,8;1,83;94,0;61,7;7;62;standard;0
AST-01913;trasformatore;Isole;21;69,1;3,82;50,9;79,1;0;301;alta;1
AST-01914;cabina_primaria;Centro;14;39,9;2,98;52,4;52,4;3;270;alta;0
AST-01915;trasformatore;Nord;13;30,8;0,84;81,2;52,3;2;51;standard;0
AST-01916;linea_AT;Nord;13;37,4;4,1;44,5;57,6;7;54;alta;0
AST-01917;cabina_primaria;Sud;17;42,6;3,83;54,0;82,6;1;341;standard;1
AST-01918;linea_AT;Sud;31;36,0;2,21;49,7;60,7;2;351;alta;0
AST-01919;cabina_primaria;Centro;22;33,7;1,44;81,5;79,3;2;240;standard;0
AST-01920;turbina_eolica;Isole;23;38,2;0,83;55,5;59,5;3;345;critica;0
AST-01921;cabina_primaria;Centro;21;45,6;1,76;62,9;78,7;2;284;standard;0
AST-01922;linea_AT;Nord;15;40,5;4,49;54,5;67,7;5;91;standard;0
AST-01923;linea_AT;Centro;21;34,1;0,86;88,7;69,8;7;260;standard;0
AST-01924;trasformatore;Nord;6;36,0;4,75;52,5;41,9;2;177;standard;0
AST-01925;trasformatore;Nord;13;38,3;2,88;42,7;39,8;4;208;standard;0
AST-01926;linea_AT;Nord;14;33,0;1,75;42,0;77,0;4;255;alta;0
AST-01927;trasformatore;Nord;18;35,6;3,85;80,5;76,8;4;124;standard;0
AST-01928;linea_AT;Sud;19;47,8;1,72;81,8;95,9;3;287;alta;0
AST-01929;cabina_primaria;Nord;1;39,9;1,53;90,5;41,2;5;25;standard;0
AST-01930;cabina_primaria;Centro;11;26,2;3,39;45,3;68,8;1;48;standard;0
AST-01931;trasformatore;Centro;17;51,2;0,07;63,8;47,7;4;196;standard;0
AST-01932;cabina_primaria;Centro;17;45,8;1,81;100,0;51,6;4;201;standard;1
AST-01933;trasformatore;Sud;33;29,6;1,72;62,6;55,0;4;253;standard;0
AST-01934;turbina_eolica;Sud;26;38,7;1,11;57,9;67,4;4;270;standard;1
AST-01935;cabina_primaria;Sud;23;34,9;1,5;67,6;52,7;0;462;standard;0
AST-01936;trasformatore;Nord;14;48,1;5,13;77,5;62,5;6;230;standard;1
AST-01937;trasformatore;Centro;24;38,7;0,15;77,2;73,6;3;109;standard;0
AST-01938;trasformatore;Centro;13;41,3;0,84;56,9;77,8;4;175;standard;0
AST-01939;turbina_eolica;Nord;13;40,3;0,97;57,5;71,7;2;192;standard;0
AST-01940;cabina_primaria;Nord;7;28,7;1,62;62,7;68,3;3;110;standard;0
AST-01941;trasformatore;Nord;23;54,6;1,43;54,9;60,0;4;95;alta;0
AST-01942;trasformatore;Centro;19;48,0;2,02;45,8;54,0;3;183;standard;0
AST-01943;linea_AT;Centro;13;35,3;0,25;100,0;69,5;0;297;critica;0
AST-01944;trasformatore;Nord;13;43,7;1,99;60,7;47,3;3;255;standard;0
AST-01945;linea_AT;Sud;26;50,8;5,1;61,7;63,7;0;281;critica;1
AST-01946;cabina_primaria;Isole;23;42,5;1,81;62,3;46,9;2;417;standard;0
AST-01947;linea_AT;Nord;11;56,0;1,47;66,6;61,4;3;159;standard;0
AST-01948;cabina_primaria;Isole;21;68,3;1,65;75,8;47,2;2;299;standard;1
AST-01949;turbina_eolica;Nord;16;40,9;1,32;59,6;56,4;3;136;critica;0
AST-01950;cabina_primaria;Isole;23;36,8;2,88;88,5;52,5;2;279;standard;1
AST-01951;trasformatore;Isole;22;33,1;2,23;78,8;50,8;3;473;alta;0
AST-01952;trasformatore;Nord;6;22,1;2,12;64,6;60,8;4;284;standard;0
AST-01953;linea_AT;Sud;23;53,2;3,85;56,0;28,1;1;307;standard;0
AST-01954;trasformatore;Isole;24;38,8;2,9;87,5;36,8;2;328;alta;1
AST-01955;cabina_primaria;Isole;23;49,9;0,15;65,1;73,3;2;464;standard;1
AST-01956;linea_AT;Isole;26;51,7;1,3;45,6;64,1;1;477;alta;1
AST-01957;cabina_primaria;Centro;21;32,3;0,58;86,4;51,9;6;121;alta;0
AST-01958;trasformatore;Nord;18;33,6;0,95;54,9;75,6;1;148;standard;0
AST-01959;turbina_eolica;Sud;26;57,7;1,12;83,6;53,1;1;335;standard;0
AST-01960;linea_AT;Centro;16;41,4;0,92;22,7;53,9;5;148;standard;0
AST-01961;trasformatore;Centro;14;36,1;2,99;61,4;51,0;4;241;alta;0
AST-01962;turbina_eolica;Centro;11;32,6;2,67;88,9;88,7;8;154;standard;0
AST-01963;linea_AT;Centro;13;40,7;1,3;68,1;65,3;4;167;alta;0
AST-01964;cabina_primaria;Nord;14;55,6;2,6;78,8;64,7;3;152;standard;0
AST-01965;linea_AT;Sud;18;48,2;2,38;51,8;68,5;1;221;critica;0
AST-01966;trasformatore;Nord;15;43,6;1,92;74,3;36,1;2;15;standard;0
AST-01967;turbina_eolica;Sud;17;56,3;1,58;68,1;53,7;4;413;standard;0
AST-01968;linea_AT;Sud;13;54,6;3,2;72,4;68,4;1;281;alta;0
AST-01969;trasformatore;Centro;22;45,0;1,72;100,0;61,9;3;381;alta;1
AST-01970;turbina_eolica;Centro;14;67,0;2,08;91,5;92,9;2;368;standard;1
AST-01971;trasformatore;Nord;9;39,8;1,98;82,3;54,5;5;119;standard;0
AST-01972;trasformatore;Isole;18;51,9;1,15;82,5;75,2;1;567;standard;1
AST-01973;turbina_eolica;Sud;26;38,5;1,11;51,6;73,3;5;415;standard;0
AST-01974;trasformatore;Nord;22;50,1;1,5;59,5;64,0;3;108;standard;0
AST-01975;linea_AT;Nord;12;39,8;2,95;40,4;66,5;6;15;standard;0
AST-01976;trasformatore;Nord;13;46,2;1,62;45,1;57,9;4;215;standard;0
AST-01977;linea_AT;Centro;23;63,5;0,31;52,0;34,4;8;213;standard;0
AST-01978;trasformatore;Isole;14;50,6;2,22;67,5;66,9;1;415;standard;0
AST-01979;cabina_primaria;Sud;35;46,3;1,2;45,9;68,0;5;322;standard;0
AST-01980;trasformatore;Nord;29;35,0;0,91;67,3;70,2;5;68;standard;0
AST-01981;turbina_eolica;Sud;7;43,7;2,77;65,2;62,9;1;306;standard;0
AST-01982;trasformatore;Nord;13;32,9;2,76;47,6;75,6;3;217;standard;0
AST-01983;trasformatore;Sud;19;50,0;1,93;95,5;49,9;3;312;alta;0
AST-01984;turbina_eolica;Nord;12;49,8;1,42;44,2;82,6;2;131;standard;0
AST-01985;cabina_primaria;Centro;14;40,4;1,23;88,1;48,2;4;88;alta;0
AST-01986;cabina_primaria;Isole;30;57,0;0,59;27,4;60,5;2;387;critica;0
AST-01987;trasformatore;Nord;13;55,7;0,16;65,4;71,5;0;71;standard;0
AST-01988;trasformatore;Sud;18;43,3;1,3;46,4;54,8;4;413;alta;0
AST-01989;linea_AT;Isole;24;47,1;1,32;56,2;72,5;1;321;standard;0
AST-01990;linea_AT;Nord;17;36,7;0,86;100,0;57,2;5;136;alta;0
AST-01991;trasformatore;Nord;7;39,6;3,84;61,8;63,7;1;333;standard;0
AST-01992;linea_AT;Sud;13;32,3;1,16;48,1;59,5;1;315;alta;0
AST-01993;turbina_eolica;Nord;26;37,7;1,91;76,8;53,9;1;125;standard;0
AST-01994;linea_AT;Nord;10;41,1;2,19;61,6;93,5;7;207;critica;0
AST-01995;turbina_eolica;Centro;16;27,1;2,4;70,7;50,2;2;67;standard;0
AST-01996;turbina_eolica;Sud;21;47,2;1,05;51,5;30,0;1;440;alta;0
AST-01997;trasformatore;Nord;17;51,2;1,39;52,4;50,7;8;240;critica;0
AST-01998;linea_AT;Nord;25;41,9;1,78;53,8;63,8;1;202;alta;0
AST-01999;trasformatore;Sud;26;17,7;1,06;82,4;56,7;4;70;standard;0
AST-02000;linea_AT;Centro;8;39,7;3,6;63,9;76,3;3;189;standard;0
AST-02001;linea_AT;Sud;15;29,5;6,55;49,1;75,8;3;238;alta;1
AST-02002;linea_AT;Centro;15;36,5;2,15;70,9;57,5;6;300;standard;0
AST-02003;trasformatore;Isole;23;55,1;2,14;69,4;38,4;3;464;standard;1
AST-02004;trasformatore;Sud;13;20,1;3,44;78,3;44,0;0;371;alta;1
AST-02005;turbina_eolica;Nord;19;34,7;2,97;59,3;61,5;7;64;critica;0
AST-02006;linea_AT;Isole;18;49,5;1,72;66,6;40,1;0;500;standard;1
AST-02007;cabina_primaria;Centro;26;35,7;4,89;75,6;56,9;3;189;standard;1
AST-02008;turbina_eolica;Nord;25;35,0;1,1;49,8;81,9;9;304;alta;0
AST-02009;cabina_primaria;Nord;13;60,3;2,79;84,0;66,8;7;181;standard;0
AST-02010;trasformatore;Sud;26;45,4;1,39;68,3;62,6;1;381;critica;0
AST-02011;turbina_eolica;Nord;7;50,4;2,33;48,2;47,4;4;123;alta;0
AST-02012;trasformatore;Nord;18;46,5;1,28;48,0;64,5;7;273;standard;0
AST-02013;linea_AT;Nord;11;43,5;4,79;66,2;58,4;6;209;alta;0
AST-02014;trasformatore;Centro;10;53,4;3,55;58,1;65,3;3;325;alta;0
AST-02015;trasformatore;Centro;15;59,1;2,25;81,6;72,2;4;224;standard;0
AST-02016;linea_AT;Centro;14;26,8;3,0;62,8;74,6;1;206;standard;0
AST-02017;turbina_eolica;Nord;12;41,7;0,86;73,5;63,8;5;208;alta;0
AST-02018;trasformatore;Nord;20;41,6;0,5;52,7;69,2;0;275;standard;0
AST-02019;trasformatore;Centro;12;38,1;1,06;67,6;54,8;3;291;critica;0
AST-02020;turbina_eolica;Nord;24;50,8;4,7;91,7;77,9;5;171;standard;1
AST-02021;trasformatore;Sud;15;44,3;1,28;65,3;49,6;2;191;standard;0
AST-02022;trasformatore;Nord;24;59,3;3,13;58,0;59,1;1;225;critica;1
AST-02023;linea_AT;Nord;8;51,9;1,48;52,5;79,3;6;45;standard;0
AST-02024;trasformatore;Nord;14;54,3;1,55;67,7;55,3;4;163;standard;0
AST-02025;linea_AT;Centro;14;31,2;1,29;93,4;43,2;2;201;standard;0
AST-02026;turbina_eolica;Centro;15;34,7;1,23;43,5;56,2;4;97;critica;0
AST-02027;trasformatore;Sud;28;35,5;2,98;67,1;81,5;2;370;critica;1
AST-02028;trasformatore;Nord;23;53,9;1,24;37,2;30,2;2;332;standard;0
AST-02029;trasformatore;Centro;24;33,3;1,22;60,6;63,4;4;185;alta;0
AST-02030;trasformatore;Centro;15;33,6;1,74;72,7;53,1;5;271;alta;0
AST-02031;trasformatore;Nord;15;31,9;1,4;39,6;59,7;3;348;standard;0
AST-02032;cabina_primaria;Centro;12;66,8;0,93;60,0;57,1;5;279;standard;0
AST-02033;cabina_primaria;Nord;8;40,7;2,76;73,2;75,4;2;108;alta;0
AST-02034;turbina_eolica;Centro;10;46,8;2,03;70,4;62,8;7;229;standard;0
AST-02035;linea_AT;Nord;11;31,7;1,18;74,1;76,1;2;198;standard;0
AST-02036;linea_AT;Sud;24;50,6;0,93;50,5;80,0;1;455;standard;0
AST-02037;cabina_primaria;Isole;14;26,0;3,48;73,2;62,4;1;477;standard;0
AST-02038;trasformatore;Nord;14;33,2;0,64;57,2;57,0;3;15;standard;0
AST-02039;trasformatore;Centro;26;35,4;2,53;80,9;67,3;2;142;standard;0
AST-02040;trasformatore;Sud;30;44,0;0,3;26,4;70,0;4;334;standard;0
AST-02041;trasformatore;Nord;10;34,9;1,86;62,8;45,9;5;79;critica;0
AST-02042;trasformatore;Sud;15;55,7;1,9;69,8;65,3;0;44;standard;0
AST-02043;cabina_primaria;Centro;20;46,5;0,55;92,3;58,5;5;152;standard;1
AST-02044;cabina_primaria;Isole;11;35,8;0,59;69,6;56,1;2;380;standard;0
AST-02045;trasformatore;Isole;32;51,0;1,95;71,4;52,3;1;338;standard;0
AST-02046;turbina_eolica;Nord;13;38,5;0,57;74,8;53,2;0;80;alta;0
AST-02047;turbina_eolica;Centro;28;36,7;3,96;90,6;79,6;11;213;standard;1
AST-02048;turbina_eolica;Centro;7;50,1;1,2;61,1;56,9;4;237;alta;0
AST-02049;linea_AT;Nord;20;19,9;4,41;42,7;78,0;4;123;standard;0
AST-02050;trasformatore;Nord;13;48,6;3,81;39,3;63,8;3;270;alta;0
AST-02051;cabina_primaria;Isole;23;35,6;1,59;80,0;46,1;2;385;alta;1
AST-02052;cabina_primaria;Nord;6;35,6;1,99;72,0;64,7;8;90;standard;0
AST-02053;linea_AT;Centro;21;59,6;3,35;63,4;45,4;6;120;alta;0
AST-02054;linea_AT;Sud;27;37,2;0,74;57,5;70,5;2;323;alta;0
AST-02055;turbina_eolica;Nord;25;50,6;1,28;71,3;59,1;4;249;critica;0
AST-02056;trasformatore;Centro;23;44,5;4,34;71,8;74,0;1;144;critica;0
AST-02057;trasformatore;Isole;21;45,4;3,1;76,6;82,1;1;428;alta;1
AST-02058;linea_AT;Centro;11;39,7;1,45;48,0;37,7;2;218;standard;0
AST-02059;trasformatore;Nord;6;39,3;2,0;36,2;55,5;2;319;standard;0
AST-02060;cabina_primaria;Nord;23;55,8;1,04;51,6;45,1;6;191;alta;0
AST-02061;turbina_eolica;Isole;20;50,4;1,36;43,7;92,2;0;324;critica;0
AST-02062;turbina_eolica;Nord;23;37,5;2,5;42,7;55,8;4;219;standard;0
AST-02063;trasformatore;Centro;20;32,6;1,37;96,3;43,6;2;272;standard;0
AST-02064;cabina_primaria;Nord;16;36,7;2,77;27,2;93,4;2;128;standard;0
AST-02065;trasformatore;Centro;15;50,8;0,57;76,5;51,8;5;117;standard;0
AST-02066;trasformatore;Isole;29;52,6;2,48;84,3;39,3;1;423;standard;0
AST-02067;trasformatore;Centro;17;47,0;0,81;85,8;45,8;7;215;standard;0
AST-02068;linea_AT;Isole;23;27,4;1,56;73,0;64,0;1;259;alta;0
AST-02069;cabina_primaria;Nord;18;48,8;0,99;91,8;62,6;5;180;standard;0
AST-02070;trasformatore;Centro;16;53,7;2,49;100,0;50,3;4;159;standard;0
AST-02071;cabina_primaria;Sud;18;43,6;0,62;62,6;55,2;2;219;standard;0
AST-02072;trasformatore;Centro;21;59,8;2,79;76,1;62,7;3;182;alta;0
AST-02073;linea_AT;Nord;14;30,1;1,73;91,0;80,5;5;263;standard;0
AST-02074;trasformatore;Sud;26;48,2;1,47;52,5;66,7;1;437;standard;0
AST-02075;turbina_eolica;Centro;14;32,8;1,1;63,6;54,1;3;286;alta;0
AST-02076;linea_AT;Centro;10;51,5;1,26;56,7;58,8;2;232;alta;0
AST-02077;turbina_eolica;Isole;35;47,5;3,75;76,3;72,8;1;428;standard;1
AST-02078;trasformatore;Nord;23;58,2;1,08;33,8;85,5;6;168;standard;0
AST-02079;cabina_primaria;Nord;19;46,5;3,77;93,9;46,5;4;72;critica;0
AST-02080;cabina_primaria;Nord;12;38,4;4,56;77,6;77,6;1;88;standard;1
AST-02081;turbina_eolica;Centro;15;37,6;1,44;78,6;57,6;5;161;standard;0
AST-02082;linea_AT;Nord;22;39,7;0,5;25,5;39,3;4;272;critica;0
AST-02083;linea_AT;Sud;21;37,4;3,19;49,3;36,5;5;426;alta;0
AST-02084;trasformatore;Nord;10;54,1;3,17;94,8;80,7;1;74;standard;0
AST-02085;cabina_primaria;Sud;34;53,5;3,81;64,8;82,3;1;344;alta;1
AST-02086;trasformatore;Nord;14;28,5;1,64;37,0;54,0;4;128;standard;0
AST-02087;linea_AT;Nord;25;42,3;2,14;72,0;59,0;6;148;alta;0
AST-02088;trasformatore;Nord;6;42,6;1,25;80,2;37,0;3;117;alta;0
AST-02089;trasformatore;Sud;26;35,0;1,21;77,6;72,7;4;452;standard;0
AST-02090;turbina_eolica;Centro;29;45,9;2,07;65,3;61,6;1;208;critica;1
AST-02091;turbina_eolica;Nord;14;55,1;3,37;88,4;40,3;3;177;alta;0
AST-02092;cabina_primaria;Sud;21;50,0;2,9;55,4;64,9;4;358;standard;0
AST-02093;cabina_primaria;Centro;10;54,1;1,78;77,7;42,5;5;128;alta;0
AST-02094;trasformatore;Nord;20;35,5;3,55;70,4;69,8;5;169;alta;1
AST-02095;trasformatore;Isole;20;42,3;0,64;65,6;46,8;1;465;standard;0
AST-02096;turbina_eolica;Nord;13;35,1;6,96;61,2;66,7;5;278;standard;0
AST-02097;turbina_eolica;Nord;7;44,2;0,7;61,8;52,9;4;68;standard;0
AST-02098;turbina_eolica;Centro;26;45,0;1,68;68,6;28,9;3;89;critica;0
AST-02099;cabina_primaria;Nord;21;50,6;2,05;62,7;75,9;5;165;standard;0
AST-02100;linea_AT;Nord;14;53,8;2,1;81,2;76,7;3;249;standard;0
AST-02101;trasformatore;Sud;16;48,2;3,32;58,4;54,7;2;369;standard;1
AST-02102;turbina_eolica;Nord;23;34,3;0,91;96,2;65,8;4;214;standard;0
AST-02103;linea_AT;Sud;21;29,8;2,2;57,5;68,1;1;231;standard;0
AST-02104;turbina_eolica;Isole;18;46,7;2,75;84,6;68,6;4;334;standard;1
AST-02105;trasformatore;Centro;6;55,5;3,63;85,3;86,2;2;34;standard;0
AST-02106;turbina_eolica;Sud;19;41,8;1,43;71,0;67,8;2;329;alta;0
AST-02107;turbina_eolica;Sud;14;28,3;1,92;69,4;57,0;0;167;standard;0
AST-02108;trasformatore;Isole;21;60,8;1,74;54,9;68,0;3;487;standard;1
AST-02109;linea_AT;Nord;18;46,4;2,66;58,7;56,0;4;284;standard;0
AST-02110;trasformatore;Nord;12;43,5;2,67;72,0;47,1;3;171;alta;1
AST-02111;linea_AT;Centro;19;31,5;1,39;67,2;79,1;3;89;standard;0
AST-02112;turbina_eolica;Centro;13;42,1;1,72;89,3;69,5;3;240;standard;0
AST-02113;cabina_primaria;Nord;14;48,2;1,81;59,8;35,9;9;309;alta;0
AST-02114;trasformatore;Centro;29;46,5;0,79;60,9;52,4;6;248;standard;0
AST-02115;trasformatore;Nord;12;35,9;2,28;38,0;72,6;4;255;standard;0
AST-02116;trasformatore;Isole;27;41,5;2,22;79,6;40,1;1;341;standard;1
AST-02117;turbina_eolica;Nord;5;36,5;0,8;78,0;51,5;4;90;alta;0
AST-02118;trasformatore;Nord;23;57,0;2,38;85,6;99,3;6;154;standard;0
AST-02119;linea_AT;Nord;11;50,1;7,58;86,6;57,4;5;15;alta;1
AST-02120;trasformatore;Nord;20;37,3;0,99;82,2;77,2;0;341;critica;0
AST-02121;trasformatore;Nord;13;31,5;0,79;83,0;83,0;2;171;alta;0
AST-02122;turbina_eolica;Nord;18;44,5;2,72;79,0;49,3;3;229;standard;0
AST-02123;linea_AT;Nord;18;37,6;1,38;81,8;65,7;6;123;alta;0
AST-02124;cabina_primaria;Nord;11;38,2;3,33;34,8;90,8;5;37;standard;0
AST-02125;linea_AT;Nord;21;31,8;1,66;48,2;68,4;1;274;standard;0
AST-02126;linea_AT;Centro;12;32,9;1,15;45,3;95,1;3;120;standard;0
AST-02127;linea_AT;Nord;19;43,5;1,65;90,9;53,1;6;188;standard;0
AST-02128;linea_AT;Nord;12;39,6;2,67;53,9;87,2;2;195;critica;0
AST-02129;trasformatore;Nord;16;64,5;2,61;56,8;62,2;4;166;alta;1
AST-02130;linea_AT;Nord;11;47,3;0,58;68,1;57,4;4;97;alta;0
AST-02131;linea_AT;Nord;14;31,6;2,67;45,6;71,0;5;148;alta;0
AST-02132;trasformatore;Sud;17;28,2;1,85;74,8;60,4;3;264;standard;0
AST-02133;linea_AT;Isole;26;45,6;1,95;29,7;60,8;3;445;alta;0
AST-02134;turbina_eolica;Isole;25;38,4;2,28;46,8;68,8;1;426;standard;0
AST-02135;turbina_eolica;Centro;14;54,0;0,78;71,6;36,7;4;208;standard;0
AST-02136;trasformatore;Centro;17;44,5;0,56;45,7;50,8;7;165;standard;0
AST-02137;linea_AT;Nord;15;24,2;0,6;91,4;72,1;6;329;alta;0
AST-02138;cabina_primaria;Sud;19;32,8;3,2;68,8;75,9;1;236;alta;0
AST-02139;trasformatore;Sud;22;35,9;3,18;88,4;67,0;1;216;critica;0
AST-02140;turbina_eolica;Sud;17;46,0;0,21;74,4;65,9;4;333;alta;0
AST-02141;trasformatore;Isole;39;32,5;1,72;67,8;67,6;3;359;standard;1
AST-02142;trasformatore;Centro;23;43,4;1,22;50,1;75,4;3;298;standard;0
AST-02143;cabina_primaria;Sud;25;30,0;0,86;84,7;42,0;2;392;standard;0
AST-02144;turbina_eolica;Sud;30;42,1;3,61;75,9;54,9;1;342;alta;0
AST-02145;turbina_eolica;Nord;2;45,3;4,07;100,0;61,0;4;200;standard;0
AST-02146;trasformatore;Isole;10;55,2;2,02;82,9;64,7;1;419;standard;1
AST-02147;cabina_primaria;Nord;12;44,2;1,17;60,8;32,5;7;328;standard;0
AST-02148;trasformatore;Isole;17;34,6;1,33;73,2;44,4;0;400;alta;1
AST-02149;linea_AT;Sud;22;55,4;0,75;75,6;61,8;4;286;standard;0
AST-02150;trasformatore;Nord;15;40,4;1,31;88,9;76,2;5;176;alta;0
AST-02151;trasformatore;Sud;29;49,0;0,95;91,8;56,1;4;131;standard;0
AST-02152;linea_AT;Nord;7;36,5;3,9;65,1;52,7;9;157;standard;0
AST-02153;trasformatore;Sud;25;42,8;0,4;46,1;69,4;1;427;alta;0
AST-02154;linea_AT;Sud;23;34,8;2,97;34,6;57,4;2;388;standard;0
AST-02155;trasformatore;Centro;19;44,9;0,91;47,5;74,3;6;234;alta;0
AST-02156;linea_AT;Sud;20;49,2;2,65;57,3;58,9;1;392;alta;0
AST-02157;linea_AT;Nord;22;37,5;1,6;95,1;46,4;4;248;standard;1
AST-02158;linea_AT;Nord;13;37,0;3,0;95,4;81,9;2;274;alta;0
AST-02159;trasformatore;Centro;28;45,2;0,62;85,3;79,3;3;246;alta;0
AST-02160;linea_AT;Nord;9;34,6;1,13;90,1;48,6;5;135;standard;0
AST-02161;cabina_primaria;Centro;21;28,3;1,39;55,3;67,5;2;25;standard;0
AST-02162;trasformatore;Nord;14;45,2;1,83;40,7;57,4;2;238;standard;0
AST-02163;trasformatore;Centro;15;41,0;1,82;49,9;70,7;1;251;standard;0
AST-02164;cabina_primaria;Centro;21;40,8;0,75;31,4;49,7;4;222;standard;0
AST-02165;trasformatore;Sud;21;46,7;0,58;47,9;74,2;1;285;alta;0
AST-02166;linea_AT;Nord;1;47,9;1,45;58,9;78,7;5;237;critica;0
AST-02167;linea_AT;Isole;7;40,6;1,67;71,0;48,7;3;359;standard;0
AST-02168;trasformatore;Centro;25;31,9;1,39;70,4;62,9;3;207;alta;0
AST-02169;linea_AT;Nord;21;36,3;0,39;55,6;79,0;5;156;alta;0
AST-02170;linea_AT;Centro;28;47,3;1,72;78,2;48,0;2;246;alta;0
AST-02171;trasformatore;Centro;17;43,2;2,36;55,9;52,6;2;118;alta;0
AST-02172;cabina_primaria;Nord;6;37,1;2,01;68,2;71,3;6;205;standard;0
AST-02173;trasformatore;Centro;14;34,9;1,56;48,0;59,8;5;152;standard;0
AST-02174;turbina_eolica;Nord;14;47,6;1,91;87,6;39,9;1;105;standard;0
AST-02175;cabina_primaria;Nord;8;40,0;0,98;68,4;57,5;2;231;standard;0
AST-02176;trasformatore;Centro;27;48,8;3,61;80,2;86,5;1;130;standard;0
AST-02177;cabina_primaria;Centro;30;49,9;1,21;46,1;90,9;2;281;standard;0
AST-02178;trasformatore;Sud;26;39,2;2,41;71,1;53,1;6;348;standard;0
AST-02179;turbina_eolica;Nord;14;50,5;4,36;78,3;49,2;3;28;standard;1
AST-02180;trasformatore;Isole;17;43,2;1,51;31,2;55,6;1;489;standard;0
AST-02181;linea_AT;Sud;32;44,4;3,08;89,0;87,2;2;365;standard;0
AST-02182;linea_AT;Isole;25;22,3;1,19;45,5;73,8;0;412;standard;0
AST-02183;cabina_primaria;Sud;21;33,3;3,1;71,8;82,5;0;421;standard;1
AST-02184;cabina_primaria;Nord;17;33,7;3,9;100,0;76,0;4;280;alta;0
AST-02185;linea_AT;Centro;13;39,1;0,92;85,2;43,5;3;226;alta;0
AST-02186;linea_AT;Nord;15;43,0;2,89;41,2;48,7;9;209;critica;0
AST-02187;turbina_eolica;Sud;14;43,4;4,46;64,8;52,3;1;370;critica;0
AST-02188;cabina_primaria;Centro;24;44,6;2,12;90,2;54,7;3;183;alta;1
AST-02189;linea_AT;Nord;13;35,8;3,46;53,3;52,5;1;33;alta;0
AST-02190;cabina_primaria;Isole;32;48,2;3,96;61,5;54,1;0;397;standard;1
AST-02191;trasformatore;Nord;13;58,3;3,16;61,0;71,0;1;270;standard;0
AST-02192;turbina_eolica;Centro;16;38,8;1,0;78,3;63,9;4;257;critica;0
AST-02193;linea_AT;Sud;16;36,0;2,32;40,3;79,1;2;255;critica;0
AST-02194;trasformatore;Nord;19;35,8;2,51;79,3;65,5;6;248;standard;0
AST-02195;trasformatore;Centro;12;42,8;0,35;56,8;52,5;5;185;standard;0
AST-02196;cabina_primaria;Sud;20;37,3;1,6;67,8;64,6;2;173;standard;0
AST-02197;turbina_eolica;Nord;14;26,4;1,91;64,0;40,8;4;241;standard;0
AST-02198;trasformatore;Centro;18;28,9;2,39;78,8;29,6;4;134;standard;0
AST-02199;trasformatore;Nord;4;51,2;0,81;67,6;71,0;5;302;standard;0
AST-02200;turbina_eolica;Sud;22;53,5;1,51;93,9;76,3;5;432;standard;1
AST-02201;linea_AT;Nord;19;56,4;2,01;85,8;63,0;5;142;alta;0
AST-02202;cabina_primaria;Isole;23;44,0;1,3;53,7;56,5;2;417;alta;0
AST-02203;cabina_primaria;Isole;24;33,1;0,34;92,6;43,2;1;574;alta;0
AST-02204;linea_AT;Nord;15;38,1;3,72;73,7;78,3;5;240;standard;0
AST-02205;linea_AT;Nord;13;28,6;5,46;71,1;68,9;4;179;standard;0
AST-02206;trasformatore;Centro;11;28,2;2,2;83,3;66,1;2;441;alta;0
AST-02207;cabina_primaria;Sud;23;44,3;2,23;49,3;61,9;2;349;standard;0
AST-02208;trasformatore;Centro;23;46,9;1,68;43,2;55,4;4;257;critica;0
AST-02209;trasformatore;Nord;8;59,6;0,59;68,4;46,4;2;85;standard;0
AST-02210;cabina_primaria;Nord;12;41,3;0,44;57,1;65,5;4;26;standard;0
AST-02211;cabina_primaria;Isole;17;29,8;0,11;100,0;54,5;2;357;standard;0
AST-02212;trasformatore;Centro;23;40,9;3,54;54,2;56,1;6;213;standard;0
AST-02213;linea_AT;Sud;22;39,5;5,09;68,7;86,0;3;366;standard;1
AST-02214;turbina_eolica;Centro;12;37,6;2,34;71,5;61,3;9;96;standard;0
AST-02215;trasformatore;Isole;26;45,1;1,29;90,2;27,7;1;433;standard;1
AST-02216;trasformatore;Nord;7;31,1;1,51;50,1;54,5;5;94;standard;0
AST-02217;trasformatore;Nord;8;43,2;2,57;39,0;48,0;5;209;alta;0
